PDF-compliant scoring report (Way-2 approximation)
Rule: valid iff |VE-VT| <= |VT|*2^(-2r), VE!=0, u!=0, v!=0

=== r = 1 ===
No  u           v           VE                 VT                 Score   Exact?
14205  0x0000000A  0xA00A0E55             -0.0273             -0.0273    0.8074  Y
14206  0x0000000A  0xA00A0655              0.0273              0.0273    0.8074  Y
14207  0x0000000A  0x30030F55              0.0273              0.0273    0.8074  Y
14208  0x0000000A  0x30030E55              0.0273              0.0273    0.8074  Y
14209  0x0000000A  0xB00B09BB             -0.0195             -0.0195    0.3219  Y
14210  0x0000000A  0xB00B08BB              0.0234              0.0234    0.5850  Y
14211  0x0000000A  0xB00B01BB             -0.0234             -0.0234    0.5850  Y
14212  0x0000000A  0xB00B00BB             -0.0312             -0.0312    1.0000  Y
14213  0x0000000A  0xA00A08BB              0.0234              0.0234    0.5850  Y
14214  0x0000000A  0xA00A00BB             -0.0234             -0.0234    0.5850  Y
14215  0x0000000A  0x300301BB              0.0234              0.0234    0.5850  Y
14216  0x0000000A  0x300300BB              0.0234              0.0234    0.5850  Y
14217  0x0000000A  0x200200BB             -0.0195             -0.0195    0.3219  Y
14218  0x0000000A  0xB00B0D77              0.0195              0.0195    0.3219  Y
14219  0x0000000A  0xB00B0CFF             -0.0234             -0.0234    0.5850  Y
14220  0x0000000A  0xB00B09AA              0.0273              0.0273    0.8074  Y
14221  0x0000000A  0xB00B05FF              0.0234              0.0234    0.5850  Y
14222  0x0000000A  0xB00B0477             -0.0195             -0.0195    0.3219  Y
14223  0x0000000A  0xB00B00AA             -0.0273             -0.0273    0.8074  Y
14224  0x0000000A  0xA00A0CFF             -0.0234             -0.0234    0.5850  Y
14225  0x0000000A  0xA00A0C77              0.0195              0.0195    0.3219  Y
14226  0x0000000A  0xA00A09AA              0.0273              0.0273    0.8074  Y
14227  0x0000000A  0xA00A04FF              0.0234              0.0234    0.5850  Y
14228  0x0000000A  0xA00A0477             -0.0195             -0.0195    0.3219  Y
14229  0x0000000A  0xA00A01AA             -0.0273             -0.0273    0.8074  Y
14230  0x0000000A  0x30030D77             -0.0195             -0.0195    0.3219  Y
14231  0x0000000A  0x30030C77             -0.0195             -0.0195    0.3219  Y
14232  0x0000000A  0x300305FF             -0.0234             -0.0234    0.5850  Y
14233  0x0000000A  0x300304FF             -0.0234             -0.0234    0.5850  Y
14234  0x0000000A  0x300301AA              0.0273              0.0273    0.8074  Y
14235  0x0000000A  0x300300AA              0.0273              0.0273    0.8074  Y
14236  0x0000000A  0xF00F0DAA             -0.0312             -0.0312    1.0000  Y
14237  0x0000000A  0xF00F00AA              0.0312              0.0312    1.0000  Y
14238  0x0000000A  0xA00A0DAA              0.0312              0.0312    1.0000  Y
14239  0x0000000A  0xA00A05AA              0.0312              0.0312    1.0000  Y
14240  0x0000000A  0xA00A00AA             -0.0586             -0.0586    1.9069  Y
14241  0x0000000A  0x700705AA             -0.0312             -0.0312    1.0000  Y
14242  0x0000000A  0x700700AA              0.0312              0.0312    1.0000  Y
14243  0x0000000A  0xF00F0D77             -0.0234             -0.0234    0.5850  Y
14244  0x0000000A  0xF00F0077              0.0234              0.0234    0.5850  Y
14245  0x0000000A  0xA00A0D77              0.0430              0.0430    1.4594  Y
14246  0x0000000A  0xA00A0877             -0.0234             -0.0234    0.5850  Y
14247  0x0000000A  0xA00A0077             -0.0234             -0.0234    0.5850  Y
14248  0x0000000A  0x70070D77             -0.0234             -0.0234    0.5850  Y
14249  0x0000000A  0x70070877              0.0234              0.0234    0.5850  Y
14250  0x0000000A  0xF00F0C33              0.0312              0.0312    1.0000  Y
14251  0x0000000A  0xF00F0933             -0.0234             -0.0234    0.5850  Y
14252  0x0000000A  0xF00F0433              0.0234              0.0234    0.5850  Y
14253  0x0000000A  0xF00F0133              0.0195              0.0195    0.3219  Y
14254  0x0000000A  0xA00A0C33             -0.0234             -0.0234    0.5850  Y
14255  0x0000000A  0xA00A0933              0.0469              0.0469    1.5850  Y
14256  0x0000000A  0xA00A0433             -0.0234             -0.0234    0.5850  Y
14257  0x0000000A  0x70070C33              0.0234              0.0234    0.5850  Y
14258  0x0000000A  0x70070933             -0.0234             -0.0234    0.5850  Y
14259  0x0000000A  0x20020C33              0.0195              0.0195    0.3219  Y
14260  0x0000000A  0x700708AA             -0.0410             -0.0410    1.3923  Y
14261  0x0000000A  0x20020DAA             -0.0410             -0.0410    1.3923  Y
14262  0x0000000A  0x70070DAA             -0.0195             -0.0195    0.3219  Y
14263  0x0000000A  0x30030DFF             -0.0176             -0.0176    0.1699  Y
14264  0x0000000A  0x300308AA              0.0176              0.0176    0.1699  Y
14265  0x0000000A  0x20020CFF             -0.0176             -0.0176    0.1699  Y
14266  0x0000000A  0x200209AA              0.0176              0.0176    0.1699  Y
14267  0x0000000A  0xC00C09AA             -0.0195             -0.0195    0.3219  Y
14268  0x0000000A  0x30030CFF              0.0391              0.0391    1.3219  Y
14269  0x0000000A  0x300309AA             -0.0508             -0.0508    1.7004  Y
14270  0x0000000A  0x300306AA             -0.0195             -0.0195    0.3219  Y
14271  0x0000000A  0xF00F08AA             -0.0234             -0.0234    0.5850  Y
14272  0x0000000A  0xF00F0577              0.0176              0.0176    0.1699  Y
14273  0x0000000A  0x20020877              0.0176              0.0176    0.1699  Y
14274  0x0000000A  0x200205AA             -0.0234             -0.0234    0.5850  Y
14275  0x0000000A  0xF00F0877              0.0352              0.0352    1.1699  Y
14276  0x0000000A  0xF00F05AA             -0.0469             -0.0469    1.5850  Y
14277  0x0000000A  0x200208AA             -0.0586             -0.0586    1.9069  Y
14278  0x0000000A  0xC00C0FAA              0.0195              0.0195    0.3219  Y
14279  0x0000000A  0xC00C0BAA              0.0195              0.0195    0.3219  Y
14280  0x0000000A  0xC00C08AA             -0.0195             -0.0195    0.3219  Y
14281  0x0000000A  0xB00B0DFF              0.0312              0.0312    1.0000  Y
14282  0x0000000A  0xB00B08AA             -0.0371             -0.0371    1.2479  Y
14283  0x0000000A  0x500506AA              0.0195              0.0195    0.3219  Y
14284  0x0000000A  0x200206AA             -0.0195             -0.0195    0.3219  Y
14285  0x0000000A  0x200204FF              0.0312              0.0312    1.0000  Y
14286  0x0000000A  0x200201AA             -0.0371             -0.0371    1.2479  Y
14287  0x0000000A  0x100106AA              0.0195              0.0195    0.3219  Y
14288  0x0000000A  0xC00C01AA              0.0195              0.0195    0.3219  Y
14289  0x0000000A  0xB00B06AA              0.0195              0.0195    0.3219  Y
14290  0x0000000A  0xF00F0DFF              0.0195              0.0195    0.3219  Y
14291  0x0000000A  0xF00F08FF              0.0234              0.0234    0.5850  Y
14292  0x0000000A  0xF00F0788             -0.0234             -0.0234    0.5850  Y
14293  0x0000000A  0xF00F05FF             -0.0234             -0.0234    0.5850  Y
14294  0x0000000A  0xF00F00FF              0.0312              0.0312    1.0000  Y
14295  0x0000000A  0xA00A08FF             -0.0234             -0.0234    0.5850  Y
14296  0x0000000A  0xA00A05FF              0.0469              0.0469    1.5850  Y
14297  0x0000000A  0xA00A0288             -0.0312             -0.0312    1.0000  Y
14298  0x0000000A  0xA00A00FF             -0.0234             -0.0234    0.5850  Y
14299  0x0000000A  0x70070DFF              0.0312              0.0312    1.0000  Y
14300  0x0000000A  0x70070A88             -0.0195             -0.0195    0.3219  Y
14301  0x0000000A  0x700705FF             -0.0234             -0.0234    0.5850  Y
14302  0x0000000A  0x700700FF              0.0234              0.0234    0.5850  Y
14303  0x0000000A  0x20020F88             -0.0195             -0.0195    0.3219  Y
14304  0x0000000A  0x20020DFF              0.0430              0.0430    1.4594  Y
14305  0x0000000A  0x20020A88             -0.0312             -0.0312    1.0000  Y
14306  0x0000000A  0x200208FF              0.0312              0.0312    1.0000  Y
14307  0x0000000A  0x200200FF              0.0195              0.0195    0.3219  Y
14308  0x0000000A  0xF00F0A55             -0.0273             -0.0273    0.8074  Y
14309  0x0000000A  0xA00A0F55             -0.0352             -0.0352    1.1699  Y
14310  0x0000000A  0xA00A0755             -0.0195             -0.0195    0.3219  Y
14311  0x0000000A  0x20020F55             -0.0195             -0.0195    0.3219  Y
14312  0x0000000A  0xF00F0CBB             -0.0234             -0.0234    0.5850  Y
14313  0x0000000A  0xF00F04BB             -0.0391             -0.0391    1.3219  Y
14314  0x0000000A  0xF00F01BB              0.0234              0.0234    0.5850  Y
14315  0x0000000A  0xA00A0CBB              0.0234              0.0234    0.5850  Y
14316  0x0000000A  0xA00A04BB              0.0234              0.0234    0.5850  Y
14317  0x0000000A  0xA00A01BB             -0.0469             -0.0469    1.5850  Y
14318  0x0000000A  0x700704BB             -0.0234             -0.0234    0.5850  Y
14319  0x0000000A  0x700701BB              0.0234              0.0234    0.5850  Y
14320  0x0000000A  0xC00C07CC             -0.0234             -0.0234    0.5850  Y
14321  0x0000000A  0xB00B07CC             -0.0234             -0.0234    0.5850  Y
14322  0x0000000A  0xB00B00CC             -0.0234             -0.0234    0.5850  Y
14323  0x0000000A  0xC00C07BB             -0.0234             -0.0234    0.5850  Y
14324  0x0000000A  0xC00C00CC             -0.0312             -0.0312    1.0000  Y
14325  0x0000000A  0x70070CDD             -0.0176             -0.0176    0.1699  Y
14326  0x0000000A  0x70070899             -0.0176             -0.0176    0.1699  Y
14327  0x0000000A  0x50050C99              0.0352              0.0352    1.1699  Y
14328  0x0000000A  0x500508DD              0.0352              0.0352    1.1699  Y
14329  0x0000000A  0x10010E99             -0.0176             -0.0176    0.1699  Y
14330  0x0000000A  0x10010CDD              0.0352              0.0352    1.1699  Y
14331  0x0000000A  0x10010ADD             -0.0176             -0.0176    0.1699  Y
14332  0x0000000A  0x10010899              0.0352              0.0352    1.1699  Y
14333  0x0000000A  0x400409DD             -0.0234             -0.0234    0.5850  Y
14334  0x0000000A  0xE00E02CC              0.0234              0.0234    0.5850  Y
14335  0x0000000A  0x70070CBB             -0.0176             -0.0176    0.1699  Y
14336  0x0000000A  0x700709BB             -0.0254             -0.0254    0.7004  Y
14337  0x0000000A  0x60060DBB             -0.0195             -0.0195    0.3219  Y
14338  0x0000000A  0x60060ACC             -0.0195             -0.0195    0.3219  Y
14339  0x0000000A  0x300308BB             -0.0410             -0.0410    1.3923  Y
14340  0x0000000A  0x20020CBB             -0.0254             -0.0254    0.7004  Y
14341  0x0000000A  0x200209BB             -0.0586             -0.0586    1.9069  Y
14342  0x0000000A  0x50050EBB             -0.0332             -0.0332    1.0875  Y
14343  0x0000000A  0x500509CC             -0.0352             -0.0352    1.1699  Y
14344  0x0000000A  0x10010DCC             -0.0352             -0.0352    1.1699  Y
14345  0x0000000A  0x10010ABB             -0.0332             -0.0332    1.0875  Y
14346  0x0000000A  0xD00D0E33             -0.0195             -0.0195    0.3219  Y
14347  0x0000000A  0xD00D0C11             -0.0547             -0.0547    1.8074  Y
14348  0x0000000A  0xD00D0811             -0.0625             -0.0625    2.0000  Y
14349  0x0000000A  0xD00D0411             -0.0586             -0.0586    1.9069  Y
14350  0x0000000A  0xD00D0011              0.0586              0.0586    1.9069  Y
14351  0x0000000A  0x90090C11             -0.0625             -0.0625    2.0000  Y
14352  0x0000000A  0x90090A33             -0.0195             -0.0195    0.3219  Y
14353  0x0000000A  0x90090811             -0.0547             -0.0547    1.8074  Y
14354  0x0000000A  0x90090411             -0.0586             -0.0586    1.9069  Y
14355  0x0000000A  0x90090011              0.0586              0.0586    1.9069  Y
14356  0x0000000A  0x50050C11             -0.0586             -0.0586    1.9069  Y
14357  0x0000000A  0x50050811             -0.0586             -0.0586    1.9069  Y
14358  0x0000000A  0x10010C11              0.0586              0.0586    1.9069  Y
14359  0x0000000A  0x10010811              0.0586              0.0586    1.9069  Y
14360  0x0000000A  0xD00D0D44             -0.0234             -0.0234    0.5850  Y
14361  0x0000000A  0x90090944             -0.0234             -0.0234    0.5850  Y
14362  0x0000000A  0xC00C05EE              0.0234              0.0234    0.5850  Y
14363  0x0000000A  0xC00C02EE              0.0234              0.0234    0.5850  Y
14364  0x0000000A  0xB00B05EE              0.0312              0.0312    1.0000  Y
14365  0x0000000A  0xB00B02EE              0.0234              0.0234    0.5850  Y
14366  0x0000000A  0x40040044              0.0312              0.0312    1.0000  Y
14367  0x0000000A  0x70070577              0.0293              0.0293    0.9069  Y
14368  0x0000000A  0x70070133              0.0332              0.0332    1.0875  Y
14369  0x0000000A  0x30030755              0.0352              0.0352    1.1699  Y
14370  0x0000000A  0x30030133             -0.0254             -0.0254    0.7004  Y
14371  0x0000000A  0x20020655              0.0352              0.0352    1.1699  Y
14372  0x0000000A  0x20020433              0.0332              0.0332    1.0875  Y
14373  0x0000000A  0x20020077              0.0293              0.0293    0.9069  Y
14374  0x0000000A  0x20020033             -0.0254             -0.0254    0.7004  Y
14375  0x0000000A  0x20020CEE              0.0195              0.0195    0.3219  Y
14376  0x0000000A  0x60060544              0.0273              0.0273    0.8074  Y
14377  0x0000000A  0x50050744             -0.0234             -0.0234    0.5850  Y
14378  0x0000000A  0x30030144             -0.0234             -0.0234    0.5850  Y
14379  0x0000000A  0x10010244              0.0273              0.0273    0.8074  Y
14380  0x0000000A  0x50050BEE              0.0293              0.0293    0.9069  Y
14381  0x0000000A  0x50050144             -0.0273             -0.0273    0.8074  Y
14382  0x0000000A  0x10010FEE              0.0293              0.0293    0.9069  Y
14383  0x0000000A  0x10010544             -0.0273             -0.0273    0.8074  Y
14384  0x0000000A  0x60060766             -0.0215             -0.0215    0.4594  Y
14385  0x0000000A  0x60060633              0.0195              0.0195    0.3219  Y
14386  0x0000000A  0x60060533             -0.0254             -0.0254    0.7004  Y
14387  0x0000000A  0x50050533              0.0195              0.0195    0.3219  Y
14388  0x0000000A  0x20020577              0.0449              0.0449    1.5236  Y
14389  0x0000000A  0x20020466              0.0195              0.0195    0.3219  Y
14390  0x0000000A  0x20020133              0.0332              0.0332    1.0875  Y
14391  0x0000000A  0x10010066             -0.0215             -0.0215    0.4594  Y
14392  0x0000000A  0xC00C0633             -0.0195             -0.0195    0.3219  Y
14393  0x0000000A  0xC00C0233             -0.0195             -0.0195    0.3219  Y
14394  0x0000000A  0xC00C0133              0.0195              0.0195    0.3219  Y
14395  0x0000000A  0xB00B0633             -0.0176             -0.0176    0.1699  Y
14396  0x0000000A  0xB00B0577              0.0254              0.0254    0.7004  Y
14397  0x0000000A  0xB00B0533              0.0176              0.0176    0.1699  Y
14398  0x0000000A  0xB00B0233             -0.0176             -0.0176    0.1699  Y
14399  0x0000000A  0xB00B0133              0.0410              0.0410    1.3923  Y
14400  0x0000000A  0x60060833              0.0176              0.0176    0.1699  Y
14401  0x0000000A  0x60060711             -0.0215             -0.0215    0.4594  Y
14402  0x0000000A  0x60060411              0.0332              0.0332    1.0875  Y
14403  0x0000000A  0x60060055             -0.0215             -0.0215    0.4594  Y
14404  0x0000000A  0x60060011              0.0293              0.0293    0.9069  Y
14405  0x0000000A  0x50050F33             -0.0195             -0.0195    0.3219  Y
14406  0x0000000A  0x50050833             -0.0176             -0.0176    0.1699  Y
14407  0x0000000A  0x50050711              0.0332              0.0332    1.0875  Y
14408  0x0000000A  0x50050355             -0.0215             -0.0215    0.4594  Y
14409  0x0000000A  0x20020F33              0.0195              0.0195    0.3219  Y
14410  0x0000000A  0x20020C77              0.0254              0.0254    0.7004  Y
14411  0x0000000A  0x20020833              0.0410              0.0410    1.3923  Y
14412  0x0000000A  0x20020755             -0.0371             -0.0371    1.2479  Y
14413  0x0000000A  0x20020311             -0.0293             -0.0293    0.9069  Y
14414  0x0000000A  0x10010F33             -0.0195             -0.0195    0.3219  Y
14415  0x0000000A  0x10010833             -0.0176             -0.0176    0.1699  Y
14416  0x0000000A  0x10010711              0.0293              0.0293    0.9069  Y
14417  0x0000000A  0xC00C0F33             -0.0312             -0.0312    1.0000  Y
14418  0x0000000A  0xC00C0D66              0.0234              0.0234    0.5850  Y
14419  0x0000000A  0xC00C0833             -0.0352             -0.0352    1.1699  Y
14420  0x0000000A  0xC00C0711              0.0234              0.0234    0.5850  Y
14421  0x0000000A  0xB00B0F33             -0.0352             -0.0352    1.1699  Y
14422  0x0000000A  0xB00B0D66              0.0352              0.0352    1.1699  Y
14423  0x0000000A  0xB00B0A66              0.0234              0.0234    0.5850  Y
14424  0x0000000A  0xB00B0755             -0.0254             -0.0254    0.7004  Y
14425  0x0000000A  0xB00B0711              0.0176              0.0176    0.1699  Y
14426  0x0000000A  0xB00B0411             -0.0176             -0.0176    0.1699  Y
14427  0x0000000A  0xB00B0011             -0.0176             -0.0176    0.1699  Y
14428  0x0000000A  0x60060D11              0.0234              0.0234    0.5850  Y
14429  0x0000000A  0x60060A11              0.0176              0.0176    0.1699  Y
14430  0x0000000A  0x50050A11             -0.0176             -0.0176    0.1699  Y
14431  0x0000000A  0x20020E55             -0.0254             -0.0254    0.7004  Y
14432  0x0000000A  0x10010A11             -0.0176             -0.0176    0.1699  Y
14433  0x0000000A  0xC00C0D11             -0.0469             -0.0469    1.5850  Y
14434  0x0000000A  0xC00C0A11             -0.0352             -0.0352    1.1699  Y
14435  0x0000000A  0xB00B0E55             -0.0312             -0.0312    1.0000  Y
14436  0x0000000A  0xB00B0D11             -0.0352             -0.0352    1.1699  Y
14437  0x0000000A  0xB00B0A11             -0.0391             -0.0391    1.3219  Y
14438  0x0000000A  0x50050766              0.0195              0.0195    0.3219  Y
14439  0x0000000A  0x50050633             -0.0352             -0.0352    1.1699  Y
14440  0x0000000A  0x50050566              0.0176              0.0176    0.1699  Y
14441  0x0000000A  0x50050366              0.0234              0.0234    0.5850  Y
14442  0x0000000A  0x50050322              0.0234              0.0234    0.5850  Y
14443  0x0000000A  0x30030477              0.0332              0.0332    1.0875  Y
14444  0x0000000A  0x30030366              0.0176              0.0176    0.1699  Y
14445  0x0000000A  0x30030033              0.0254              0.0254    0.7004  Y
14446  0x0000000A  0x10010766              0.0234              0.0234    0.5850  Y
14447  0x0000000A  0x10010722              0.0234              0.0234    0.5850  Y
14448  0x0000000A  0x10010366              0.0195              0.0195    0.3219  Y
14449  0x0000000A  0x10010233             -0.0352             -0.0352    1.1699  Y
14450  0x0000000A  0x70070211              0.0215              0.0215    0.4594  Y
14451  0x0000000A  0x70070011              0.0430              0.0430    1.4594  Y
14452  0x0000000A  0x50050411             -0.1016             -0.1016    2.7004  Y
14453  0x0000000A  0x50050211             -0.0293             -0.0293    0.9069  Y
14454  0x0000000A  0x30030655             -0.0176             -0.0176    0.1699  Y
14455  0x0000000A  0x30030611              0.0215              0.0215    0.4594  Y
14456  0x0000000A  0x30030411             -0.0293             -0.0293    0.9069  Y
14457  0x0000000A  0x30030211             -0.0176             -0.0176    0.1699  Y
14458  0x0000000A  0x10010611              0.0430              0.0430    1.4594  Y
14459  0x0000000A  0x10010011             -0.1016             -0.1016    2.7004  Y
14460  0x0000000A  0xE00E0D33              0.0195              0.0195    0.3219  Y
14461  0x0000000A  0xE00E0866             -0.0234             -0.0234    0.5850  Y
14462  0x0000000A  0xE00E0611             -0.0176             -0.0176    0.1699  Y
14463  0x0000000A  0xE00E0411              0.0293              0.0293    0.9069  Y
14464  0x0000000A  0xE00E0211             -0.0176             -0.0176    0.1699  Y
14465  0x0000000A  0xE00E0011             -0.0293             -0.0293    0.9069  Y
14466  0x0000000A  0x70070F11             -0.0176             -0.0176    0.1699  Y
14467  0x0000000A  0x70070511              0.0273              0.0273    0.8074  Y
14468  0x0000000A  0x50050F11              0.0293              0.0293    0.9069  Y
14469  0x0000000A  0x50050511             -0.0195             -0.0195    0.3219  Y
14470  0x0000000A  0x40040622             -0.0312             -0.0312    1.0000  Y
14471  0x0000000A  0x40040611              0.0273              0.0273    0.8074  Y
14472  0x0000000A  0x40040411             -0.0195             -0.0195    0.3219  Y
14473  0x0000000A  0x40040266             -0.0391             -0.0391    1.3219  Y
14474  0x0000000A  0x40040211              0.0312              0.0312    1.0000  Y
14475  0x0000000A  0x40040011              0.0195              0.0195    0.3219  Y
14476  0x0000000A  0x30030F11             -0.0176             -0.0176    0.1699  Y
14477  0x0000000A  0x30030511              0.0312              0.0312    1.0000  Y
14478  0x0000000A  0x10010F11             -0.0293             -0.0293    0.9069  Y
14479  0x0000000A  0x10010511              0.0195              0.0195    0.3219  Y
14480  0x0000000A  0xE00E0F11              0.0352              0.0352    1.1699  Y
14481  0x0000000A  0xE00E0511             -0.0586             -0.0586    1.9069  Y
14482  0x0000000A  0x40040F11             -0.0586             -0.0586    1.9069  Y
14483  0x0000000A  0x40040511              0.0312              0.0312    1.0000  Y
14484  0x0000000B  0x600609DD             -0.0234             -0.0234    0.5850  Y
14485  0x0000000B  0x40040BDD             -0.0234             -0.0234    0.5850  Y
14486  0x0000000B  0xD00D04DD             -0.0195             -0.0195    0.3219  Y
14487  0x0000000B  0xD00D0499             -0.0352             -0.0352    1.1699  Y
14488  0x0000000B  0x900900DD             -0.0195             -0.0195    0.3219  Y
14489  0x0000000B  0x90090099             -0.0352             -0.0352    1.1699  Y
14490  0x0000000B  0xD00D0F66             -0.0273             -0.0273    0.8074  Y
14491  0x0000000B  0xD00D0F22              0.0195              0.0195    0.3219  Y
14492  0x0000000B  0x90090B66             -0.0273             -0.0273    0.8074  Y
14493  0x0000000B  0x90090B22              0.0195              0.0195    0.3219  Y
14494  0x0000000B  0xD00D0E33             -0.0176             -0.0176    0.1699  Y
14495  0x0000000B  0x90090A33             -0.0176             -0.0176    0.1699  Y
14496  0x0000000B  0xD00D0D44              0.0234              0.0234    0.5850  Y
14497  0x0000000B  0x90090944              0.0234              0.0234    0.5850  Y
14498  0x0000000B  0x60060BDD              0.0273              0.0273    0.8074  Y
14499  0x0000000B  0x60060EDD              0.0205              0.0205    0.3923  Y
14500  0x0000000B  0x30030BDD              0.0205              0.0205    0.3923  Y
14501  0x0000000B  0x70070ADD              0.0166              0.0166    0.0875  Y
14502  0x0000000B  0x50050C99             -0.0166             -0.0166    0.0875  Y
14503  0x0000000B  0x50050899              0.0186              0.0186    0.2479  Y
14504  0x0000000B  0x10010C99              0.0186              0.0186    0.2479  Y
14505  0x0000000B  0x10010899             -0.0166             -0.0166    0.0875  Y
14506  0x0000000B  0x400409DD              0.0234              0.0234    0.5850  Y
14507  0x0000000B  0x800807FF              0.0234              0.0234    0.5850  Y
14508  0x0000000B  0x80080D88             -0.0312             -0.0312    1.0000  Y
14509  0x0000000B  0x80080988             -0.0312             -0.0312    1.0000  Y
14510  0x0000000B  0x50050088             -0.0312             -0.0312    1.0000  Y
14511  0x0000000B  0x10010088             -0.0312             -0.0312    1.0000  Y
14512  0x0000000B  0xF00F0788             -0.0312             -0.0312    1.0000  Y
14513  0x0000000B  0xF00F0088              0.0312              0.0312    1.0000  Y
14514  0x0000000B  0x80080788              0.0312              0.0312    1.0000  Y
14515  0x0000000B  0xC00C0E88             -0.0312             -0.0312    1.0000  Y
14516  0x0000000B  0xC00C0B88              0.0312              0.0312    1.0000  Y
14517  0x0000000B  0x80080F88             -0.0625             -0.0625    2.0000  Y
14518  0x0000000B  0x80080E88             -0.0312             -0.0312    1.0000  Y
14519  0x0000000B  0x80080A88              0.0312              0.0312    1.0000  Y
14520  0x0000000B  0x70070088             -0.0625             -0.0625    2.0000  Y
14521  0x0000000B  0x60060488             -0.0312             -0.0312    1.0000  Y
14522  0x0000000B  0x60060088             -0.0312             -0.0312    1.0000  Y
14523  0x0000000B  0x30030488              0.0312              0.0312    1.0000  Y
14524  0x0000000B  0x20020088              0.0312              0.0312    1.0000  Y
14525  0x0000000B  0xC00C0488             -0.0625             -0.0625    2.0000  Y
14526  0x0000000B  0x80080088             -0.0625             -0.0625    2.0000  Y
14527  0x0000000B  0x70070AEE              0.0195              0.0195    0.3219  Y
14528  0x0000000B  0x60060377              0.0195              0.0195    0.3219  Y
14529  0x0000000B  0x400409EE              0.0195              0.0195    0.3219  Y
14530  0x0000000B  0x40040177              0.0195              0.0195    0.3219  Y
14531  0x0000000B  0x60060AEE             -0.0312             -0.0312    1.0000  Y
14532  0x0000000B  0x40040AEE              0.0391              0.0391    1.3219  Y
14533  0x0000000B  0x400408EE             -0.0312             -0.0312    1.0000  Y
14534  0x0000000B  0x70070744             -0.0176             -0.0176    0.1699  Y
14535  0x0000000B  0x40040477              0.0176              0.0176    0.1699  Y
14536  0x0000000B  0x30030377              0.0176              0.0176    0.1699  Y
14537  0x0000000B  0x30030344             -0.0176             -0.0176    0.1699  Y
14538  0x0000000B  0xE00E0744              0.0195              0.0195    0.3219  Y
14539  0x0000000B  0xE00E0344              0.0195              0.0195    0.3219  Y
14540  0x0000000B  0x70070A44              0.0195              0.0195    0.3219  Y
14541  0x0000000B  0x70070044              0.0195              0.0195    0.3219  Y
14542  0x0000000B  0x50050044              0.0273              0.0273    0.8074  Y
14543  0x0000000B  0x40040544             -0.0273             -0.0273    0.8074  Y
14544  0x0000000B  0x40040377             -0.0352             -0.0352    1.1699  Y
14545  0x0000000B  0x40040344              0.0195              0.0195    0.3219  Y
14546  0x0000000B  0x40040144              0.0273              0.0273    0.8074  Y
14547  0x0000000B  0x30030A44              0.0195              0.0195    0.3219  Y
14548  0x0000000B  0x10010044             -0.0273             -0.0273    0.8074  Y
14549  0x0000000B  0xE00E0A44             -0.0391             -0.0391    1.3219  Y
14550  0x0000000B  0xE00E0044             -0.0234             -0.0234    0.5850  Y
14551  0x0000000B  0x40040A44             -0.0234             -0.0234    0.5850  Y
14552  0x0000000B  0x40040044             -0.0234             -0.0234    0.5850  Y
14553  0x0000000B  0xE00E0566             -0.0234             -0.0234    0.5850  Y
14554  0x0000000B  0xE00E0166             -0.0234             -0.0234    0.5850  Y
14555  0x0000000B  0x70070866             -0.0234             -0.0234    0.5850  Y
14556  0x0000000B  0x30030866             -0.0234             -0.0234    0.5850  Y
14557  0x0000000B  0xE00E0F11              0.0312              0.0312    1.0000  Y
14558  0x0000000B  0xE00E0866              0.0469              0.0469    1.5850  Y
14559  0x0000000B  0xE00E0266              0.0312              0.0312    1.0000  Y
14560  0x0000000B  0x40040866              0.0312              0.0312    1.0000  Y
14561  0x0000000B  0xE00E02CC             -0.0234             -0.0234    0.5850  Y
14562  0x0000000B  0xE00E0C22             -0.0234             -0.0234    0.5850  Y
14563  0x0000000B  0xE00E0733              0.0234              0.0234    0.5850  Y
14564  0x0000000B  0xE00E0622             -0.0234             -0.0234    0.5850  Y
14565  0x0000000B  0x40040D33              0.0234              0.0234    0.5850  Y
14566  0x0000000B  0x40040C22             -0.0234             -0.0234    0.5850  Y
14567  0x0000000B  0x70070166              0.0176              0.0176    0.1699  Y
14568  0x0000000B  0x50050266             -0.0195             -0.0195    0.3219  Y
14569  0x0000000B  0x40040766              0.0195              0.0195    0.3219  Y
14570  0x0000000B  0x40040566             -0.0195             -0.0195    0.3219  Y
14571  0x0000000B  0x40040366             -0.0195             -0.0195    0.3219  Y
14572  0x0000000B  0x30030266             -0.0195             -0.0195    0.3219  Y
14573  0x0000000B  0x10010266              0.0195              0.0195    0.3219  Y
14574  0x0000000B  0x70070FBB              0.0195              0.0195    0.3219  Y
14575  0x0000000B  0x50050FBB              0.0195              0.0195    0.3219  Y
14576  0x0000000B  0x500508CC              0.0234              0.0234    0.5850  Y
14577  0x0000000B  0x40040EBB              0.0195              0.0195    0.3219  Y
14578  0x0000000B  0x40040DCC             -0.0234             -0.0234    0.5850  Y
14579  0x0000000B  0x40040CBB              0.0195              0.0195    0.3219  Y
14580  0x0000000B  0x40040ABB             -0.0195             -0.0195    0.3219  Y
14581  0x0000000B  0x400409CC              0.0234              0.0234    0.5850  Y
14582  0x0000000B  0x40040511              0.0430              0.0430    1.4594  Y
14583  0x0000000B  0x40040266              0.0547              0.0547    1.8074  Y
14584  0x0000000B  0x10010FBB             -0.0195             -0.0195    0.3219  Y
14585  0x0000000B  0x100108CC             -0.0234             -0.0234    0.5850  Y
