PDF-compliant scoring report (Way-2 approximation) [Optimized v2]
Rule: valid iff |VE-VT| <= |VT|*2^(-2r), VE!=0, u!=0, v!=0

=== r = 1 ===
No  u           v           VE                 VT                 Score   Exact?
10958  0x0000A000  0x0888758A             -0.0044             -0.0044    0.1699  N
10959  0x0000A000  0x08887587             -0.0044             -0.0044    0.1699  N
10960  0x0000A000  0x0888718E             -0.0044             -0.0044    0.1699  N
10961  0x0000A000  0x08887187             -0.0044             -0.0044    0.1699  N
10962  0x0000A000  0x05557887             -0.0044             -0.0044    0.1699  N
10963  0x0000A000  0x01117887             -0.0044             -0.0044    0.1699  N
10964  0x0000A000  0x08888E1E             -0.0044             -0.0044    0.1699  N
10965  0x0000A000  0x08888E11             -0.0044             -0.0044    0.1699  N
10966  0x0000A000  0x0888622C             -0.0044             -0.0044    0.1699  N
10967  0x0000A000  0x0888578A             -0.0044             -0.0044    0.1699  N
10968  0x0000A000  0x08885785             -0.0044             -0.0044    0.1699  N
10969  0x0000A000  0x0888178E             -0.0044             -0.0044    0.1699  N
10970  0x0000A000  0x08881781             -0.0044             -0.0044    0.1699  N
10971  0x0000A000  0x07778111             -0.0044             -0.0044    0.1699  N
10972  0x0000A000  0x07775885             -0.0044             -0.0044    0.1699  N
10973  0x0000A000  0x07771881             -0.0044             -0.0044    0.1699  N
10974  0x0000A000  0x08888878             -0.0044             -0.0044    0.1699  N
10975  0x0000A000  0x08888877             -0.0044             -0.0044    0.1699  N
10976  0x0000A000  0x08887877              0.0044              0.0044    0.1699  N
10977  0x0000A000  0x08887689             -0.0042             -0.0042    0.0875  N
10978  0x0000A000  0x08887687             -0.0042             -0.0042    0.0875  N
10979  0x0000A000  0x07778777             -0.0044             -0.0044    0.1699  N
10980  0x0000A000  0x07777778              0.0044              0.0044    0.1699  N
10981  0x0000A000  0x06667887             -0.0042             -0.0042    0.0875  N
10982  0x0000A000  0x0333FFF3              0.0042              0.0042    0.0875  N
10983  0x0000A000  0x02227888              0.0042              0.0042    0.0875  N
10984  0x0000A000  0x07777D88              0.0042              0.0042    0.0875  N
10985  0x0000A000  0x07777D8D              0.0042              0.0042    0.0875  N
10986  0x0000A000  0x0FFF8770              0.0044              0.0044    0.1699  N
10987  0x0000A000  0x0FFF1886              0.0044              0.0044    0.1699  N
10988  0x0000A000  0x06667776              0.0040              0.0040    0.0444  N
10989  0x0000A000  0x0FFF8116              0.0044              0.0044    0.1699  N
10990  0x0000A000  0x488C8C88             -0.0081             -0.0081    1.0444  N
10991  0x0000A000  0x488CC8C8             -0.0081             -0.0081    1.0444  N
10992  0x0000A000  0x288ACCCC              0.0044              0.0044    0.1699  N
10993  0x0000A000  0x788FCCCC              0.0044              0.0044    0.1699  N
10994  0x0000A000  0x7CCBC8C8              0.0044              0.0044    0.1699  N
10995  0x0000A000  0x7CCBC8CC             -0.0044             -0.0044    0.1699  N
10996  0x0000A000  0xA882CCCC             -0.0044             -0.0044    0.1699  N
10997  0x0000A000  0xACC6C8C8             -0.0044             -0.0044    0.1699  N
10998  0x0000A000  0x0888888C             -0.0078             -0.0078    1.0000  N
10999  0x0000A000  0x0888CCCC             -0.0059             -0.0059    0.5850  N
11000  0x0000A000  0x0CCC8C88             -0.0078             -0.0078    1.0000  N
11001  0x0000A000  0x0CCCC8C8             -0.0059             -0.0059    0.5850  N
11002  0x0000A000  0x0CCCC8CC             -0.0059             -0.0059    0.5850  N
11003  0x0000A000  0x0222888C              0.0049              0.0049    0.3219  N
11004  0x0000A000  0x08883CC3              0.0049              0.0049    0.3219  N
11005  0x0000A000  0x08886CC6             -0.0046             -0.0046    0.2479  N
11006  0x0000A000  0x08887883             -0.0078             -0.0078    1.0000  N
11007  0x0000A000  0x0888C333              0.0049              0.0049    0.3219  N
11008  0x0000A000  0x0CCC38C3              0.0049              0.0049    0.3219  N
11009  0x0000A000  0x0CCC38C7              0.0049              0.0049    0.3219  N
11010  0x0000A000  0x0CCC68C2             -0.0046             -0.0046    0.2479  N
11011  0x0000A000  0x0CCC68C6             -0.0046             -0.0046    0.2479  N
11012  0x0000A000  0x0CCC7C83             -0.0078             -0.0078    1.0000  N
11013  0x0000A000  0x0CCC7C87             -0.0078             -0.0078    1.0000  N
11014  0x0000A000  0x0CCC8682              0.0049              0.0049    0.3219  N
11015  0x0000A000  0x0CCC868C              0.0049              0.0049    0.3219  N
11016  0x0000A000  0x0CCCC733              0.0049              0.0049    0.3219  N
11017  0x0000A000  0x0CCCC737              0.0049              0.0049    0.3219  N
11018  0x0000A000  0x2CCEC8C8              0.0044              0.0044    0.1699  N
11019  0x0000A000  0x0CCCCCCC             -0.0059             -0.0059    0.5850  N
11020  0x0000A000  0x0222F7F2             -0.0049             -0.0049    0.3219  N
11021  0x0000A000  0x0222F7FA             -0.0049             -0.0049    0.3219  N
11022  0x0000A000  0x0AAAFFF2             -0.0049             -0.0049    0.3219  N
11023  0x0000A000  0x0AAAFFFA             -0.0049             -0.0049    0.3219  N
11024  0x0000A000  0x0FFF8FF8             -0.0044             -0.0044    0.1699  N
11025  0x0000A000  0x0FFFF888             -0.0044             -0.0044    0.1699  N
11026  0x0000A000  0x0FFFFFFF              0.0044              0.0044    0.1699  N
11027  0x0000A000  0xACC6C8CC              0.0054              0.0054    0.4594  N
11028  0x0000A000  0x08887880             -0.0044             -0.0044    0.1699  N
11029  0x0000A000  0x08887F80              0.0044              0.0044    0.1699  N
11030  0x0000A000  0x08887F87              0.0044              0.0044    0.1699  N
11031  0x0000A000  0x0FFF6881              0.0044              0.0044    0.1699  N
11032  0x0000A000  0x0FFF7880              0.0063              0.0063    0.7004  N
11033  0x0000A000  0x0FFF7887              0.0044              0.0044    0.1699  N
11034  0x0000A000  0x0FFF7F80             -0.0044             -0.0044    0.1699  N
11035  0x0000A000  0x0FFF7F87             -0.0044             -0.0044    0.1699  N
11036  0x0000A000  0x0111CCC1             -0.0042             -0.0042    0.0875  N
11037  0x0000A000  0x0111CCC5             -0.0042             -0.0042    0.0875  N
11038  0x0000A000  0x0555C8C1             -0.0042             -0.0042    0.0875  N
11039  0x0000A000  0x0555C8C5             -0.0042             -0.0042    0.0875  N
11040  0x0000A000  0x288ACCC8             -0.0044             -0.0044    0.1699  N
11041  0x0000A000  0x788FCCC8             -0.0044             -0.0044    0.1699  N
11042  0x0000A000  0xA882CCC8              0.0044              0.0044    0.1699  N
11043  0x0000A000  0x07778887             -0.0046             -0.0046    0.2479  N
11044  0x0000A000  0x07778888             -0.0078             -0.0078    1.0000  N
11045  0x0000A000  0x0FFF5882              0.0044              0.0044    0.1699  N
11046  0x0000A000  0x0777CCC7             -0.0056             -0.0056    0.5236  N
11047  0x0000A000  0x0777CCC8             -0.0061             -0.0061    0.6439  N
11048  0x0000A000  0x08888787             -0.0078             -0.0078    1.0000  N
11049  0x0000A000  0x08888788             -0.0078             -0.0078    1.0000  N
11050  0x0000A000  0x08888888             -0.0078             -0.0078    1.0000  N
11051  0x0000A000  0x0888C3C7             -0.0061             -0.0061    0.6439  N
11052  0x0000A000  0x0888C3C8             -0.0061             -0.0061    0.6439  N
11053  0x0000A000  0x0888CCC8             -0.0059             -0.0059    0.5850  N
11054  0x0000A000  0x07773CC7              0.0046              0.0046    0.2479  N
11055  0x0000A000  0x0CCC8C8C             -0.0078             -0.0078    1.0000  N
11056  0x0000A000  0x07776CC2             -0.0042             -0.0042    0.0875  N
11057  0x0000A000  0x07777887             -0.0081             -0.0081    1.0444  N
11058  0x0000A000  0x0777C337              0.0046              0.0046    0.2479  N
11059  0x0000A000  0x088833C7              0.0046              0.0046    0.2479  N
11060  0x0000A000  0x088833C8              0.0046              0.0046    0.2479  N
11061  0x0000A000  0x08883CC7              0.0049              0.0049    0.3219  N
11062  0x0000A000  0x088863C2             -0.0042             -0.0042    0.0875  N
11063  0x0000A000  0x088863CD             -0.0042             -0.0042    0.0875  N
11064  0x0000A000  0x08886CC2             -0.0046             -0.0046    0.2479  N
11065  0x0000A000  0x08887787             -0.0081             -0.0081    1.0444  N
11066  0x0000A000  0x08887788             -0.0081             -0.0081    1.0444  N
11067  0x0000A000  0x08887887             -0.0078             -0.0078    1.0000  N
11068  0x0000A000  0x0888C337              0.0049              0.0049    0.3219  N
11069  0x0000A000  0x0888CC37              0.0046              0.0046    0.2479  N
11070  0x0000A000  0x0888CC38              0.0046              0.0046    0.2479  N
11071  0x0000A000  0x08887878              0.0044              0.0044    0.1699  N
11072  0x0000B000  0x488CC8C8             -0.0042             -0.0042    0.0875  N
11073  0x0000B000  0x488C8C88             -0.0042             -0.0042    0.0875  N
11074  0x0000B000  0x0EEE511A             -0.0046             -0.0046    0.2479  N
11075  0x0000B000  0x0EEE5110             -0.0046             -0.0046    0.2479  N
11076  0x0000B000  0x04445B10             -0.0046             -0.0046    0.2479  N
11077  0x0000B000  0x0888CCC8             -0.0059             -0.0059    0.5850  N
11078  0x0000B000  0x0888CCCC             -0.0059             -0.0059    0.5850  N
11079  0x0000B000  0x0CCCC8C8             -0.0059             -0.0059    0.5850  N
11080  0x0000B000  0x0CCCC8CC             -0.0059             -0.0059    0.5850  N
11081  0x0000B000  0x0777CCC8             -0.0046             -0.0046    0.2479  N
11082  0x0000B000  0x03339693              0.0044              0.0044    0.1699  N
11083  0x0000B000  0x0333969C              0.0044              0.0044    0.1699  N
11084  0x0000B000  0x03339993              0.0046              0.0046    0.2479  N
11085  0x0000B000  0x0333999C              0.0046              0.0046    0.2479  N
11086  0x0000B000  0x0333D2D3              0.0044              0.0044    0.1699  N
11087  0x0000B000  0x0333D2DC              0.0044              0.0044    0.1699  N
11088  0x0000B000  0x0333DDD3              0.0046              0.0046    0.2479  N
11089  0x0000B000  0x0333DDDC              0.0046              0.0046    0.2479  N
11090  0x0000B000  0x0CCC9693              0.0046              0.0046    0.2479  N
11091  0x0000B000  0x0CCC969C              0.0046              0.0046    0.2479  N
11092  0x0000B000  0x0CCC9993              0.0044              0.0044    0.1699  N
11093  0x0000B000  0x0CCCD2D3              0.0046              0.0046    0.2479  N
11094  0x0000B000  0x0CCCD2DC              0.0046              0.0046    0.2479  N
11095  0x0000B000  0x0CCCDDD3              0.0044              0.0044    0.1699  N
11096  0x0000B000  0x0888C3C7             -0.0046             -0.0046    0.2479  N
11097  0x0000B000  0x0888C3C8             -0.0046             -0.0046    0.2479  N
11098  0x0000B000  0x04444E44              0.0059              0.0059    0.5850  N
11099  0x0000B000  0x04444EE4              0.0049              0.0049    0.3219  N
11100  0x0000B000  0x0444E444              0.0049              0.0049    0.3219  N
11101  0x0000B000  0x0444E4E4              0.0049              0.0049    0.3219  N
11102  0x0000B000  0x0444E4EE              0.0049              0.0049    0.3219  N
11103  0x0000B000  0x0EEE4444              0.0059              0.0059    0.5850  N
11104  0x0000B000  0x0EEE444E              0.0059              0.0059    0.5850  N
11105  0x0000B000  0x0EEE44E4              0.0049              0.0049    0.3219  N
11106  0x0000B000  0x0EEE44EE              0.0049              0.0049    0.3219  N
11107  0x0000B000  0x0EEEEE44              0.0049              0.0049    0.3219  N
11108  0x0000B000  0x0EEEEE4E              0.0049              0.0049    0.3219  N
11109  0x0000B000  0x0EEEEEE4              0.0049              0.0049    0.3219  N
11110  0x0000B000  0x0EEEEEEE              0.0049              0.0049    0.3219  N
11111  0x0000B000  0x04444744             -0.0049             -0.0049    0.3219  N
11112  0x0000B000  0x04444747             -0.0049             -0.0049    0.3219  N
11113  0x0000B000  0x07774444             -0.0049             -0.0049    0.3219  N
11114  0x0000B000  0x01114445              0.0052              0.0052    0.4263  N
11115  0x0000B000  0x0111EEE1              0.0048              0.0048    0.2854  N
11116  0x0000B000  0x0111EEE5              0.0048              0.0048    0.2854  N
11117  0x0000B000  0x05554041              0.0052              0.0052    0.4263  N
11118  0x0000B000  0x05554045              0.0052              0.0052    0.4263  N
11119  0x0000B000  0x0555EAE1              0.0048              0.0048    0.2854  N
11120  0x0000B000  0x0555EAE5              0.0048              0.0048    0.2854  N
11121  0x0000B000  0x04445B1A             -0.0046             -0.0046    0.2479  N
11122  0x0000B000  0x02223232             -0.0045             -0.0045    0.1898  N
11123  0x0000B000  0x02223233             -0.0045             -0.0045    0.1898  N
11124  0x0000B000  0x0222333B              0.0042              0.0042    0.0875  N
11125  0x0000B000  0x09994449             -0.0059             -0.0059    0.5850  N
11126  0x0000B000  0x0999444D             -0.0059             -0.0059    0.5850  N
11127  0x0000B000  0x09994EE3              0.0044              0.0044    0.1699  N
11128  0x0000B000  0x09994EE7              0.0044              0.0044    0.1699  N
11129  0x0000B000  0x0999E443              0.0044              0.0044    0.1699  N
11130  0x0000B000  0x0999E447              0.0044              0.0044    0.1699  N
11131  0x0000B000  0x0999EEE9             -0.0054             -0.0054    0.4594  N
11132  0x0000B000  0x0999EEED             -0.0054             -0.0054    0.4594  N
11133  0x0000B000  0x0DDD4049             -0.0059             -0.0059    0.5850  N
11134  0x0000B000  0x0DDD404D             -0.0059             -0.0059    0.5850  N
11135  0x0000B000  0x0DDD4AE3              0.0044              0.0044    0.1699  N
11136  0x0000B000  0x0DDD4AE7              0.0044              0.0044    0.1699  N
11137  0x0000B000  0x0DDDE043              0.0044              0.0044    0.1699  N
11138  0x0000B000  0x0DDDE047              0.0044              0.0044    0.1699  N
11139  0x0000B000  0x0DDDEAE9             -0.0054             -0.0054    0.4594  N
11140  0x0000B000  0x0DDDEAED             -0.0054             -0.0054    0.4594  N
11141  0x0000B000  0x03332BBA             -0.0049             -0.0049    0.3219  N
11142  0x0000B000  0x03333332             -0.0045             -0.0045    0.1898  N
11143  0x0000B000  0x0333B22A             -0.0049             -0.0049    0.3219  N
11144  0x0000B000  0x0BBB3A32              0.0042              0.0042    0.0875  N
11145  0x0000B000  0x0BBB3A3B              0.0042              0.0042    0.0875  N
11146  0x0000B000  0x022223B3              0.0074              0.0074    0.9307  N
11147  0x0000B000  0x022223BB              0.0074              0.0074    0.9307  N
11148  0x0000B000  0x02222B33             -0.0045             -0.0045    0.2095  N
11149  0x0000B000  0x02222B3B             -0.0045             -0.0045    0.2095  N
11150  0x0000B000  0x02222BBE             -0.0043             -0.0043    0.1293  N
11151  0x0000B000  0x022232A3             -0.0056             -0.0056    0.5236  N
11152  0x0000B000  0x022232AB             -0.0056             -0.0056    0.5236  N
11153  0x0000B000  0x02223337             -0.0045             -0.0045    0.2095  N
11154  0x0000B000  0x022233B2             -0.0056             -0.0056    0.5236  N
11155  0x0000B000  0x022233BA             -0.0056             -0.0056    0.5236  N
11156  0x0000B000  0x02223632             -0.0042             -0.0042    0.0875  N
11157  0x0000B000  0x02223637             -0.0042             -0.0042    0.0875  N
11158  0x0000B000  0x02223A23             -0.0045             -0.0045    0.2095  N
11159  0x0000B000  0x02223A2B             -0.0045             -0.0045    0.2095  N
11160  0x0000B000  0x02223B32              0.0078              0.0078    1.0000  N
11161  0x0000B000  0x02223B3A              0.0078              0.0078    1.0000  N
11162  0x0000B000  0x0222A3B3              0.0056              0.0056    0.5236  N
11163  0x0000B000  0x0222A3BB              0.0056              0.0056    0.5236  N
11164  0x0000B000  0x0222AB33             -0.0056             -0.0056    0.5236  N
11165  0x0000B000  0x0222AB3B             -0.0056             -0.0056    0.5236  N
11166  0x0000B000  0x0222B22E             -0.0043             -0.0043    0.1293  N
11167  0x0000B000  0x0222B2A3              0.0056              0.0056    0.5236  N
11168  0x0000B000  0x0222B2AB              0.0056              0.0056    0.5236  N
11169  0x0000B000  0x0222BA23              0.0074              0.0074    0.9307  N
11170  0x0000B000  0x0222BA2B              0.0074              0.0074    0.9307  N
11171  0x0000B000  0x0222BB32             -0.0056             -0.0056    0.5236  N
11172  0x0000B000  0x0222BB3A             -0.0056             -0.0056    0.5236  N
11173  0x0000B000  0x07772EBB             -0.0043             -0.0043    0.1293  N
11174  0x0000B000  0x07772EBE             -0.0043             -0.0043    0.1293  N
11175  0x0000B000  0x07773332             -0.0044             -0.0044    0.1699  N
11176  0x0000B000  0x0777333A             -0.0042             -0.0042    0.0875  N
11177  0x0000B000  0x0777333F             -0.0042             -0.0042    0.0875  N
11178  0x0000B000  0x07773632             -0.0048             -0.0048    0.2854  N
11179  0x0000B000  0x07773637             -0.0048             -0.0048    0.2854  N
11180  0x0000B000  0x0777363A              0.0042              0.0042    0.0875  N
11181  0x0000B000  0x0777363F              0.0042              0.0042    0.0875  N
11182  0x0000B000  0x07773B32              0.0042              0.0042    0.0875  N
11183  0x0000B000  0x07773B37             -0.0042             -0.0042    0.0875  N
11184  0x0000B000  0x07773B3A              0.0042              0.0042    0.0875  N
11185  0x0000B000  0x07773B3F             -0.0042             -0.0042    0.0875  N
11186  0x0000B000  0x07773E32             -0.0042             -0.0042    0.0875  N
11187  0x0000B000  0x07773E37              0.0042              0.0042    0.0875  N
11188  0x0000B000  0x07773E3A              0.0042              0.0042    0.0875  N
11189  0x0000B000  0x07773E3F             -0.0042             -0.0042    0.0875  N
11190  0x0000B000  0x03334443              0.0040              0.0040    0.0444  N
11191  0x0000B000  0x0CCC444C              0.0042              0.0042    0.0875  N
11192  0x0000B000  0x0777B72B             -0.0043             -0.0043    0.1293  N
11193  0x0000B000  0x0777B72E             -0.0043             -0.0043    0.1293  N
11194  0x0000B000  0x0AAA2333             -0.0045             -0.0045    0.2095  N
11195  0x0000B000  0x0AAA233B             -0.0045             -0.0045    0.2095  N
11196  0x0000B000  0x0AAA2BB3              0.0074              0.0074    0.9307  N
11197  0x0000B000  0x0AAA2BBB              0.0074              0.0074    0.9307  N
11198  0x0000B000  0x0AAA3223             -0.0045             -0.0045    0.2095  N
11199  0x0000B000  0x0AAA322B             -0.0045             -0.0045    0.2095  N
11200  0x0000B000  0x0AAA3332              0.0081              0.0081    1.0444  N
11201  0x0000B000  0x0AAA3337              0.0042              0.0042    0.0875  N
11202  0x0000B000  0x0AAA333A              0.0081              0.0081    1.0444  N
11203  0x0000B000  0x0AAA333F              0.0042              0.0042    0.0875  N
11204  0x0000B000  0x0AAA3632              0.0042              0.0042    0.0875  N
11205  0x0000B000  0x0AAA3637              0.0042              0.0042    0.0875  N
11206  0x0000B000  0x0AAA363A             -0.0042             -0.0042    0.0875  N
11207  0x0000B000  0x0AAA363F             -0.0042             -0.0042    0.0875  N
11208  0x0000B000  0x0AAA3AA3             -0.0056             -0.0056    0.5236  N
11209  0x0000B000  0x0AAA3AAB             -0.0056             -0.0056    0.5236  N
11210  0x0000B000  0x0AAA3B37              0.0042              0.0042    0.0875  N
11211  0x0000B000  0x0AAA3B3F              0.0042              0.0042    0.0875  N
11212  0x0000B000  0x0AAA3E32              0.0042              0.0042    0.0875  N
11213  0x0000B000  0x0AAA3E37             -0.0042             -0.0042    0.0875  N
11214  0x0000B000  0x0AAA3E3A             -0.0042             -0.0042    0.0875  N
11215  0x0000B000  0x0AAA3E3F              0.0042              0.0042    0.0875  N
11216  0x0000B000  0x0AAAA333             -0.0056             -0.0056    0.5236  N
11217  0x0000B000  0x0AAAA33B             -0.0056             -0.0056    0.5236  N
11218  0x0000B000  0x0AAAABB3              0.0056              0.0056    0.5236  N
11219  0x0000B000  0x0AAAABBB              0.0056              0.0056    0.5236  N
11220  0x0000B000  0x0AAAB223              0.0074              0.0074    0.9307  N
11221  0x0000B000  0x0AAAB22B              0.0074              0.0074    0.9307  N
11222  0x0000B000  0x0AAAB332             -0.0056             -0.0056    0.5236  N
11223  0x0000B000  0x0AAAB33A             -0.0056             -0.0056    0.5236  N
11224  0x0000B000  0x0AAABAA3              0.0056              0.0056    0.5236  N
11225  0x0000B000  0x0AAABAAB              0.0056              0.0056    0.5236  N
11226  0x0000B000  0x0FFF2BB6             -0.0046             -0.0046    0.2479  N
11227  0x0000B000  0x0FFF3332             -0.0042             -0.0042    0.0875  N
11228  0x0000B000  0x0FFF3337             -0.0042             -0.0042    0.0875  N
11229  0x0000B000  0x0FFF333A             -0.0042             -0.0042    0.0875  N
11230  0x0000B000  0x0FFF333F             -0.0046             -0.0046    0.2479  N
11231  0x0000B000  0x0FFF3632             -0.0042             -0.0042    0.0875  N
11232  0x0000B000  0x0FFF3637             -0.0042             -0.0042    0.0875  N
11233  0x0000B000  0x0FFF363A              0.0042              0.0042    0.0875  N
11234  0x0000B000  0x0FFF363F              0.0042              0.0042    0.0875  N
11235  0x0000B000  0x0FFF3B32              0.0042              0.0042    0.0875  N
11236  0x0000B000  0x0FFF3B37             -0.0042             -0.0042    0.0875  N
11237  0x0000B000  0x0FFF3B3A              0.0042              0.0042    0.0875  N
11238  0x0000B000  0x0FFF3B3F             -0.0042             -0.0042    0.0875  N
11239  0x0000B000  0x0FFF3E37              0.0042              0.0042    0.0875  N
11240  0x0000B000  0x0FFF3E3A              0.0042              0.0042    0.0875  N
11241  0x0000B000  0x0FFFB226             -0.0046             -0.0046    0.2479  N
11242  0x0000B000  0x022222A2              0.0046              0.0046    0.2479  N
11243  0x0000B000  0x022222AA              0.0046              0.0046    0.2479  N
11244  0x0000B000  0x02222A22              0.0062              0.0062    0.6724  N
11245  0x0000B000  0x02222A2A              0.0062              0.0062    0.6724  N
11246  0x0000B000  0x0222A2A2              0.0066              0.0066    0.7549  N
11247  0x0000B000  0x0222A2AA              0.0066              0.0066    0.7549  N
11248  0x0000B000  0x0AAA3BB2             -0.0056             -0.0056    0.5236  N
11249  0x0000B000  0x0AAA3BBA             -0.0056             -0.0056    0.5236  N
11250  0x0000B000  0x0222AA22              0.0046              0.0046    0.2479  N
11251  0x0000B000  0x0222AA2A              0.0046              0.0046    0.2479  N
11252  0x0000B000  0x03332223             -0.0043             -0.0043    0.1497  N
11253  0x0000B000  0x01111551             -0.0048             -0.0048    0.2854  N
11254  0x0000B000  0x01111555             -0.0048             -0.0048    0.2854  N
11255  0x0000B000  0x01115111             -0.0050             -0.0050    0.3576  N
11256  0x0000B000  0x01115115             -0.0050             -0.0050    0.3576  N
11257  0x0000B000  0x01119D91             -0.0040             -0.0040    0.0224  N
11258  0x0000B000  0x01119D95             -0.0040             -0.0040    0.0224  N
11259  0x0000B000  0x04444E4E              0.0059              0.0059    0.5850  N
11260  0x0000B000  0x0111D9D1             -0.0040             -0.0040    0.0224  N
11261  0x0000B000  0x0111D9D5             -0.0040             -0.0040    0.0224  N
11262  0x0000B000  0x05551151             -0.0048             -0.0048    0.2854  N
11263  0x0000B000  0x05551155             -0.0048             -0.0048    0.2854  N
11264  0x0000B000  0x05555511             -0.0050             -0.0050    0.3576  N
11265  0x0000B000  0x05555515             -0.0050             -0.0050    0.3576  N
11266  0x0000B000  0x05559991             -0.0040             -0.0040    0.0224  N
11267  0x0000B000  0x05559995             -0.0040             -0.0040    0.0224  N
11268  0x0000B000  0x0555DDD1             -0.0040             -0.0040    0.0224  N
11269  0x0000B000  0x0555DDD5             -0.0040             -0.0040    0.0224  N
11270  0x0000B000  0x09991559              0.0056              0.0056    0.5078  N
11271  0x0000B000  0x0999155D              0.0056              0.0056    0.5078  N
11272  0x0000B000  0x09995119              0.0065              0.0065    0.7415  N
11273  0x0000B000  0x0999511D              0.0065              0.0065    0.7415  N
11274  0x0000B000  0x09999999             -0.0071             -0.0071    0.8580  N
11275  0x0000B000  0x0999999D             -0.0071             -0.0071    0.8580  N
11276  0x0000B000  0x0999DDD9             -0.0071             -0.0071    0.8580  N
11277  0x0000B000  0x0999DDDD             -0.0071             -0.0071    0.8580  N
11278  0x0000B000  0x0DDD1159              0.0056              0.0056    0.5078  N
11279  0x0000B000  0x0DDD115D              0.0056              0.0056    0.5078  N
11280  0x0000B000  0x0DDD5519              0.0065              0.0065    0.7415  N
11281  0x0000B000  0x0DDD551D              0.0065              0.0065    0.7415  N
11282  0x0000B000  0x0333AAA3             -0.0046             -0.0046    0.2479  N
11283  0x0000B000  0x0AAA2222              0.0062              0.0062    0.6724  N
11284  0x0000B000  0x0AAA222A              0.0062              0.0062    0.6724  N
11285  0x0000B000  0x0DDD9D99             -0.0071             -0.0071    0.8580  N
11286  0x0000B000  0x0DDD9D9D             -0.0071             -0.0071    0.8580  N
11287  0x0000B000  0x0DDDD9D9             -0.0071             -0.0071    0.8580  N
11288  0x0000B000  0x0DDDD9DD             -0.0071             -0.0071    0.8580  N
11289  0x0000B000  0x0AAA2AA2              0.0046              0.0046    0.2479  N
11290  0x0000B000  0x0AAA2AAA              0.0046              0.0046    0.2479  N
11291  0x0000B000  0x0AAAA222              0.0046              0.0046    0.2479  N
11292  0x0000B000  0x0AAAA22A              0.0046              0.0046    0.2479  N
11293  0x0000B000  0x0AAAAAA2              0.0066              0.0066    0.7549  N
11294  0x0000B000  0x0AAAAAAA              0.0066              0.0066    0.7549  N
11295  0x0000B000  0x03333333             -0.0048             -0.0048    0.3038  N
11296  0x0000B000  0x0999CCC9              0.0042              0.0042    0.0875  N
11297  0x0000B000  0x0999CCCD              0.0042              0.0042    0.0875  N
11298  0x0000B000  0x0DDDC8C9              0.0042              0.0042    0.0875  N
11299  0x0000B000  0x0DDDC8CD              0.0042              0.0042    0.0875  N
11300  0x0000B000  0x01114441              0.0052              0.0052    0.4263  N
11301  0x0000C000  0x07778887              0.0054              0.0054    0.4594  N
11302  0x0000C000  0x08888588              0.0049              0.0049    0.3219  N
11303  0x0000C000  0x08888585              0.0049              0.0049    0.3219  N
11304  0x0000C000  0x08888188              0.0049              0.0049    0.3219  N
11305  0x0000C000  0x08888181              0.0049              0.0049    0.3219  N
11306  0x0000C000  0x01118888              0.0049              0.0049    0.3219  N
11307  0x0000C000  0x0FFF8F8F              0.0049              0.0049    0.3219  N
11308  0x0000C000  0x0FFF8F88              0.0049              0.0049    0.3219  N
11309  0x0000C000  0x0FFF888F             -0.0049             -0.0049    0.3219  N
11310  0x0000C000  0x0FFF8888             -0.0049             -0.0049    0.3219  N
11311  0x0000C000  0x08888F8F             -0.0049             -0.0049    0.3219  N
11312  0x0000C000  0x0888888F              0.0049              0.0049    0.3219  N
11313  0x0000C000  0x05558888              0.0049              0.0049    0.3219  N
11314  0x0000C000  0x06669DD2              0.0042              0.0042    0.0875  N
11315  0x0000C000  0x0666D992              0.0042              0.0042    0.0875  N
11316  0x0000C000  0x08888CC8              0.0078              0.0078    1.0000  N
11317  0x0000C000  0x0888C888              0.0078              0.0078    1.0000  N
11318  0x0000C000  0x0888C88C              0.0078              0.0078    1.0000  N
11319  0x0000C000  0x0CCC88C8              0.0078              0.0078    1.0000  N
11320  0x0000C000  0x0CCC88CC              0.0078              0.0078    1.0000  N
11321  0x0000C000  0x0CCCCC88              0.0078              0.0078    1.0000  N
11322  0x0000C000  0x0CCCCC8C              0.0078              0.0078    1.0000  N
11323  0x0000C000  0x06668888              0.0049              0.0049    0.3219  N
11324  0x0000C000  0x07778888              0.0049              0.0049    0.3219  N
11325  0x0000C000  0x08888686              0.0049              0.0049    0.3219  N
11326  0x0000C000  0x08888688              0.0049              0.0049    0.3219  N
11327  0x0000C000  0x08888787              0.0049              0.0049    0.3219  N
11328  0x0000C000  0x08888788              0.0049              0.0049    0.3219  N
11329  0x0000C000  0x07778787             -0.0049             -0.0049    0.3219  N
11330  0x0000C000  0x07778788             -0.0049             -0.0049    0.3219  N
11331  0x0000C000  0x08888887             -0.0049             -0.0049    0.3219  N
11332  0x0000C000  0x08888CCC              0.0078              0.0078    1.0000  N
11333  0x0000C000  0x08888F88             -0.0049             -0.0049    0.3219  N
11334  0x0000C000  0x03338883             -0.0054             -0.0054    0.4594  N
11335  0x0000D000  0x09994449             -0.0049             -0.0049    0.3219  N
11336  0x0000D000  0x0999444D             -0.0049             -0.0049    0.3219  N
11337  0x0000D000  0x0DDD4049             -0.0049             -0.0049    0.3219  N
11338  0x0000D000  0x0DDD404D             -0.0049             -0.0049    0.3219  N
11339  0x0000D000  0x06664646             -0.0049             -0.0049    0.3219  N
